x,y
93.66822355525257,94.65083495884981
86.7108390740603,99.39306859295846
96.5340295132612,94.71700160293322
104.0063874137219,103.7186173928551
103.04494967009758,106.80060052441299
100.52184605773712,95.61344512223536
128.6680561033728,109.32425045777507
89.34278896399162,92.10752134537216
89.06600912206878,93.94134104223659
104.6320932891104,108.05739882942349
88.64575282535988,99.45373364532847
108.12094723977958,103.48930963435654
107.32156989029579,102.48651239639591
93.788986429017,84.46854055736344
87.08896654121453,86.67551153845858
118.59195192451232,101.69906816650851
89.71434700472518,106.69642797316612
121.55544517335777,115.82787317008308
90.27905757621033,103.70206358319707
101.02977596455975,104.94126104960606
99.62922970331398,94.78716572828465
94.47281652329883,103.20318724414673
107.23568292936757,93.42291347195857
101.26450860801583,98.91365907021563
95.58927877395011,97.93171838625325
116.357292726253,114.10757811956339
100.46896777298775,102.39921827473341
94.07875871990969,90.9783791231871
100.9506180408826,100.65857076679058
94.54760148701182,93.03224397325823
103.78554045061433,108.26595193563085
102.57353177812573,93.80549699750955
93.91145843369593,92.87949932973225
107.14401037012172,105.82091743862692
95.55826691921182,96.54135666584462
104.39491618427193,110.07490805892516
75.02867335846058,75.20216483912537
112.36281695648272,107.48311871531287
105.06453229405537,105.07304001481076
99.78983893909566,106.66731998109434
96.25076728027967,100.71697634685852
80.8531431903641,90.4242754362737
104.9683414432696,111.2140488654372
103.68646618589763,100.43941977408517
102.07476572836913,96.70843897418648
105.40782238415164,96.901311187246
104.41382558814843,99.45196121130458
88.95032600313499,93.06915506275055
98.4680009142101,111.97327126278739
90.36251059124956,95.62853494393158
114.7504970553154,98.46112290884732
73.58207601579414,86.06727695731124
106.67082511346773,107.77112814895025
92.73732193279628,99.9901434473679
93.25878779425774,100.58936596934237
94.00469897854997,98.60235610743823
101.54007057917462,99.76867733796203
119.71245531239686,105.40290653465901
109.51311050451882,99.37630760021435
104.9544315452236,95.78836315201353
102.8909997963856,102.09553135053886
103.4356205979978,104.87641520446812
100.43340077146142,93.89422299189374
101.50087137638671,98.8134705001315
108.38322000810413,101.7478645759617
105.06838054316019,99.29689511021435
93.59662287318592,91.22050424504178
82.05381582668998,78.02848592439415
109.28374527783703,105.78505241986215
94.78141676677085,99.62487578748431
93.31395908408395,95.09966402315109
117.25190299659565,103.97749636190645
93.1442043961672,102.50028856517473
99.56994746346146,97.60635543799458
117.58497789145169,98.22313689960313
96.02793733851688,108.72722843245162
89.83205111116017,100.59446697920617
112.62615142438287,106.76219023239105
105.20833297088176,104.93505285197486
109.01495692565196,113.86368203536287
97.21321592123422,99.46143760167496
95.83703640491792,103.68248297042916
94.11333712084931,105.37117226962813
100.6450344667569,101.00390627498004
101.98159124654302,94.79839524911263
96.38558850292443,98.58255366921578
107.83730633287904,107.55119121948445
86.12947708029438,94.04966075314485
129.98934714575694,119.81464240811273
92.9937475110006,101.42215339349718
108.03231992721761,106.09085374629325
96.2324453876864,97.21144243522104
115.71360824599616,105.1251042194327
115.999880079176,113.05686417016184
97.96517880180186,109.55531386374176
102.67656421008164,103.82005920733033
99.95421042739783,103.88243716999793
95.1751017176945,95.67892186840254
98.80659359049461,94.38723439793291
97.2142866195345,101.07782015683756
108.15989868547977,111.81259822545326
91.31597532182121,98.78449944718773
96.37598776431344,90.2078217348598
89.30365450817847,86.21134986636957
102.09839246253469,101.51997176777712
99.900112520119,105.17392081524304
91.3744824806774,91.79825474455154
100.38813957555674,107.80607987673923
104.6202256349551,103.74223567024018
79.01007647327395,85.06705494839103
90.43999423936242,86.84921596811307
99.58033539003002,105.1473253684282
105.13279211171437,99.3576510118161
108.9229880684724,105.66436877986195
105.98934854701278,99.54834450378036
99.44482750475696,99.79526812694465
114.52556940422686,104.9276453399323
87.82082248149005,93.70893778776279
115.20096736923564,115.44962592570883
108.1908141836135,103.95220548561801
98.2273860120699,101.04703434953868
112.26628035957206,105.54662347053326
113.14069564332998,110.1646630497008
103.68685113882663,106.61976964147038
100.35148794045737,93.93369287544203
95.81517129508556,100.02276111866105
113.25926351643119,101.82380590618236
100.26487466120817,94.78131684558993
114.71445162363052,108.33168395623699
106.37964098369716,101.89622566821076
107.74611135945398,98.23750239136959
