x,y
98.94388873193184,101.00981198633254
97.0420529683313,95.46985078266829
103.84076355174045,98.06086837722886
97.25545359675328,98.74638805264573
104.16709635806366,112.43988777762118
88.43858347579686,94.34941598855987
112.19974099993215,100.18765770885413
92.65493335929531,101.91558964943971
101.49657800448884,99.41930354475252
104.7906886746766,96.61924926634902
96.97559470490481,96.12404697982141
104.10824429955427,105.41730407249526
104.67677003393925,100.25810702472286
104.17058863178237,100.82963294341928
94.620187214799,96.0366192019581
118.17504385390812,106.84732719146683
90.58899504974436,99.27676037575813
98.7812945178506,102.69221648921882
104.11817985488764,88.98865717700886
107.16602213931215,104.68426574038575
106.54703715264488,93.54791522527132
102.51493578846933,97.31130196973587
114.25920267620073,103.75289745682304
89.5952810399867,97.18837682005795
98.13337923152524,106.38825213201022
102.38963220328124,95.69769998512999
76.43745534434362,98.5007484024595
116.02946712432615,103.96879709872859
112.73800599760862,109.84207035199661
96.4367378722711,92.17038657449874
95.6890760885908,96.82482748481887
86.60987294619791,91.33441081385396
84.34586258111669,97.96743467908297
95.61877075133462,96.73845876440299
117.43404505055406,109.60825381559027
91.3192401353053,88.95708013202949
97.65651760075647,103.76943457547446
96.963372731806,98.56274751062139
94.67781564938018,100.29851551831622
72.83869104862283,84.06401668622408
100.43808034886966,102.45452472754107
97.7349385199985,102.35412867718992
103.1197690879068,101.21368837243956
85.41335395469828,98.04220592613143
114.26968956917602,107.2338930845848
96.50118535220628,97.04477284988371
99.60042434722651,89.03412310716821
96.48152816240894,97.9794225740807
94.29064383528237,98.37686522911203
91.16960173941183,95.56949001167473
110.65651625312492,106.1698774538215
111.41618496991099,101.75661865927489
104.72946884636396,93.47688999489625
119.30035559564661,114.38506586611652
99.97940587343388,98.05305528226503
100.31268463059041,96.87817554430688
103.36441166626614,103.37610900707536
110.4094857913024,99.92376489022915
93.59181970521475,86.81429172718529
88.48945870601077,88.29647440833598
83.3787260237569,97.17305785199514
102.8195826314138,95.86373565382979
89.48318120210206,95.66987143564177
107.75907188025143,109.83068513619747
107.01580091385387,114.09312928822361
109.03685062270714,103.16952420324478
94.59605848296188,101.32432502695193
78.84077716285006,87.01424538733666
112.36022760453238,110.31801049740707
92.04238047985531,85.63769104978212
104.53837325535403,92.40522771583048
94.70513420243013,95.68806419857455
98.43238912700353,101.9734303513138
99.26597071474052,99.37524544139454
101.44256055068371,89.56951793392975
106.87227888069967,95.72365311605479
86.48525040303568,87.88664833158812
107.522140558232,100.12507714817276
107.97820987237439,111.90412678408106
114.11810332449681,114.08450460351139
104.27742293172615,95.51458350124582
99.3003341979961,104.06235838813917
104.49382444386762,106.35261778442504
82.4391722936438,88.17377752364935
94.39094624219744,103.09755160616638
102.86518688018755,98.80222921388912
105.74786680066785,113.78287146973759
111.14014267815911,110.55434106495426
96.467183547819,92.75009243283351
108.26416516928683,108.94078931709188
99.78582791755382,98.47445739513073
105.27634194382702,99.67474021648275
109.42210429693577,111.14246795516249
102.16522896762535,99.45724176305956
127.97235101551581,120.83810816863325
85.09547033900833,90.58954279773143
95.48489315093836,95.67967778461502
94.37116994058101,103.49654531980454
80.29969675154169,92.99143867778882
94.7406708539026,100.96745557848637
104.82544186210498,107.04614558666619
108.63435001912472,101.76360210281658
93.37174127648677,98.4701869622841
111.82609387792739,102.34871706441942
89.5419575563102,95.84767084523963
102.58280543002964,96.47418900170624
122.56731240979313,120.20758672838362
93.24873651255442,94.34191638938069
99.60772497736166,106.25193665173589
108.09917535838255,107.71992372501813
102.31454992090775,97.03623582485389
102.69319008093798,95.50874372868434
101.84639514624988,107.40542450646636
86.45205380994175,94.65160209190893
114.90729034510018,110.03707029445113
97.74682319033292,94.79721788271839
91.22733494115282,99.92916306333697
113.36448648258978,105.75506906462981
92.85869144897251,90.51582290158981
110.04246820040795,99.2105689292274
127.28240258872665,114.6335267779389
98.84928631999415,104.64692643028845
114.0108060936789,119.19071680785365
85.22606478052496,83.98361691636774
93.48630890871827,98.07385754450509
107.41539850667151,101.64389061448648
93.5203089561248,96.99218223294994
103.13710636802983,104.06959669508969
98.04120773017316,104.9333141920859
111.6282166237767,106.15953188306509
95.61748868036526,93.97651775087922
113.98595847568612,99.90737059637183
93.70210633545385,93.95141579047842
92.93507198244696,99.22782561333403
108.87226207017021,103.76573342035462
98.98000131650461,105.66033555619896
98.07402659937992,97.79882826918137
94.23508970315663,101.4518923057754
115.60026594886405,100.4252774505365
100.42935618299674,92.85434525703465
89.59784750809987,88.35241048862898
106.761990482521,102.4935301379615
107.86278546548947,99.46616735723879
104.72923896666666,105.96995757409684
89.22680454289046,96.73347451358889
113.03111351043019,94.77708735926831
102.39585372287934,104.11125052510383
114.19466108403991,98.21216710898557
93.14859968086662,95.83690703265735
103.30396374804964,98.77603412430432
111.61164008341005,107.98066483776608
107.23026559834634,110.30298075903187
99.25832144578786,107.98973916449381
117.8309671560935,111.66857861346975
94.57873759492996,101.02805869861996
96.00367000990144,104.41747689404987
111.63033733398976,104.035799247467
107.22344733698657,106.80556134078974
111.17546615850796,112.11837757737658
104.67176910747347,100.55650576264898
99.37782120159429,93.30778864155022
106.97245342551754,114.19568658983583
96.14653341436778,100.476629513572
93.66066127127621,98.93592182809898
91.88303813078636,99.7853791986133
117.59996584505696,109.06283385252743
101.37202053358709,97.73847404832775
102.13833674666702,98.72832468118636
100.11428928885594,100.36980613274187
103.72752130988951,107.6167000784975
98.1364246922637,98.33800329812792
101.19124215783214,101.10971943094637
103.61428859508271,95.78510060059995
117.34014086781627,105.74146527487657
105.20061538468086,99.61608441029912
91.47893686713616,100.26051265687921
98.47835720281034,98.66291369922322
116.41393065608527,104.77646518279113
104.70610321953868,99.61826121569491
103.54249845664887,100.27471615663612
104.90200862724126,105.97115671846902
116.9359074373919,106.89265014815578
113.57776633783037,109.57700438220215
95.98893791764944,104.00940560217092
104.58348985216678,109.20625592128741
113.8503760073679,103.81139603349486
102.32417505595348,100.00056351289948
106.80838867714178,104.63099198956024
110.35448223400095,108.12891350284642
113.79337138837712,95.83707907432685
78.09610203839156,87.2434890941966
90.3339991816434,103.27089557495782
89.27433647586521,86.46591355286245
109.3860632213429,105.8476338150639
95.65934985768781,107.2761993217326
95.76233753024239,88.96581485701824
98.57016210979519,93.7646623924503
94.25573453196338,95.66559131366532
95.91378653575141,90.03173235752541
103.26339329479497,97.86475200793556
106.29647074282205,104.95746003534427
106.06215281850513,94.3705802320016
112.52183872000846,103.16585201463093
89.12673316980334,92.89160747866867
106.40000442413513,110.22227964566909
88.71207084315647,91.24640783496531
100.47284226192664,101.77808407022816
88.64533623507721,91.40381505091719
94.44751592715868,102.09545896333293
102.29989373490375,105.22338284183247
96.52058501496732,95.15101675739596
100.11547272214595,101.9397428478524
114.2127648642116,103.11314965119067
94.32503613430222,90.61667500849396
90.18613199124822,98.82599541931813
108.66488977442344,104.2427121264993
104.37716709399214,101.10138675032263
87.56536494253426,93.56021760897103
88.03880365705396,97.26049503739534
115.87160599502572,109.93326224239263
95.96789722815157,105.71856920176316
91.85349821354723,95.61068731560559
112.40961939720619,109.87693760624973
110.77024971120692,103.68488074703653
101.62141667810877,106.04110428747892
116.36386188434965,112.52117606813161
113.50418475885746,99.33904115805302
108.46595981346378,114.84486229298315
95.78328590381616,101.02715320244388
105.00523214780672,104.34495778719278
95.21297420379369,92.83026534961658
117.32140261278593,106.89914006905946
99.65277437284334,95.669704758802
95.42978596435645,105.5722883423792
86.76255395780638,97.27462384474012
82.5722216178268,91.67371505296546
83.28632157816233,95.53676390025122
103.11303259964049,93.1133983922484
89.10677224437035,101.0257789277163
98.30839314517812,97.8216617844067
91.84699767170815,97.36958715240424
106.55257278239327,97.98926848545321
90.78620259150813,99.6564800793089
97.29792351671806,103.07290423975714
101.62787295605719,98.90998723270981
100.11154552998713,102.83989579342875
97.08500882346033,91.07719299957739
106.79414400297331,103.34818860600808
104.93387666833141,91.27244497193988
78.68223103085316,90.1965471062691
100.94649964737319,97.10003004050708
101.05642870518597,102.8079617462921
103.84538818906572,99.28429873507508
100.36607621487008,106.89675349007878
108.34327737092697,108.1502710988449
99.8548740287498,97.0480689960031
97.83637768325929,96.80063079285206
87.03013413790524,89.90083831262373
94.71151859223795,103.02481135625898
96.73300948208276,104.02454431844893
90.60934378745334,88.91118869254619
95.86000842106364,91.59039988193123
90.97913998429374,99.65217041078353
102.36466579341034,101.19985465713386
101.27297531494338,103.16728883708791
97.43225999740703,100.20441928230477
106.21677412022433,99.97242417676937
115.17151303064371,109.75886386737326
125.48055486068633,102.53108078482978
103.11292665943058,97.45597723217782
100.58188846625406,90.52335723436649
89.15956922832726,97.89989104444317
95.36170070771759,91.6411256349543
112.72362589081598,103.99416964045989
117.30502052012888,103.59201932937972
103.20437923309952,98.89907388816988
104.03870153934943,103.58543420409475
99.77444890237133,98.97706552299542
89.54146821245638,94.0205124491924
89.62278077505908,101.95780732478238
99.16969421612978,93.43553107105386
93.00003608301901,99.58700038148237
110.61962004978238,100.04188151664435
110.3121967476572,107.7548633613384
95.0357246616358,92.36456118846925
92.6741764875931,98.32288314003239
90.83650511461173,97.9309379818371
108.96481505132704,107.77421043838855
108.81681782056744,104.03692953403683
103.8765549406966,108.91856724207292
108.79261687689171,98.02110877742277
97.8173076827765,100.07955920602109
102.88455303897213,112.2704643871729
88.93548712248659,83.87100914856691
121.7402170978756,110.09869933381913
92.85701514304225,98.30346007122705
110.20736945228234,104.26221381291242
109.38145333536667,107.64166976887655
85.86243343594899,105.74245978957921
107.20516809670589,106.49960781896698
107.20696008342829,107.75507549456027
112.88447099306161,103.05686896953453
104.00512114923234,98.66276963960404
105.0174265934416,96.0725096537905
80.75830797306688,86.35026782536254
105.44203325582725,99.68806189670988
99.44301431806672,93.04649765524402
79.95997636106506,85.35282005169287
87.15419758955689,94.0577039662089
111.45495124200414,108.82466532430325
88.53818005023865,91.53556625288059
95.6939187301611,95.56652355958954
124.27099809974054,100.29140734100184
95.01422976690331,87.97993817464433
104.20132718909552,105.40830491005372
90.60267300632236,89.89438225945628
126.08471830322615,119.37211601962277
110.66897448562173,117.73303081377406
105.75192738968626,99.05257626553137
110.21352196858658,108.22303481699936
118.76927964551278,112.11816583555722
114.84049857912508,122.0097599578771
